Accession	Description	Coverage [%]	# Peptides	# PSMs	# Unique Peptides	Abundance: F8: 130C, Sample, n/a, ctrl_pool_1	Abundance: F8: 131, Sample, n/a, ctrl_pool_2	Modifications
Q9W3C3	LD10016p	12.94	6	8	6	425698.3722	543136.90614	
Q9W3C4	beta-N-acetylhexosaminidase	6.43	4	4	4	116380.02	99779.989	
Q9W3F6	Bleomycin hydrolase	19.26	8	15	1	614578.3145399999	687920.2843	
Q9W3G8	pyridoxal 5'-phosphate synthase	13.62	3	4	3	132638.63999999998	223783.3983	
Q9W3H4	LD36273p	66.8	13	29	13	1515694.2825	2202419.199	
Q9W3J1	G protein beta subunit 5	20.11	5	9	5	134431.42935	170852.42856	
Q9W3J6	FI06457p	8.64	3	4	3	30780.1604	48197.007	
Q9W3K6	LD35927p	4.99	4	5	4	90435.0716	125624.648	
Q9W3K9	Short-chain dehydrogenase/reductase 3	32.5	11	26	11	870394.0547	1126764.5367	
Q9W3L4	GH20802p	35.02	10	23	10	1832171.7654	2679939.3996	
Q9W3M7	RNA helicase	14.07	10	15	9	59191.41188	70608.7466	
Q9W3M8	LD34211p	47.74	8	17	8	538422.33523	739822.0769	
Q9W3N1	RH59310p	7.17	2	2	2	5950.919	10170.83227	
Q9W3N7	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 1	37.5	3	10	2	1398081.1677	1530763.902	
Q9W3N9	Acetyl-CoA acetyltransferase 1, isoform A	43.41	16	40	16	2285564.58284	3169600.24167	
Q9W3Q0	FI07418p	23.39	5	14	4	32199.427799999998	39447.5384	
Q9W3Q1	GM14286p	8.84	3	3	3	18687.626	25102.3897	
Q9W3R8	sn-1-specific diacylglycerol lipase ABHD11	26.3	9	13	9	312950.3372	460878.5894	
Q9W3S3	LP10445p	15.68	2	3	2	13357.7088	11826.5331	
Q9W3T2	Coiled-coil domain-containing protein 25	22.49	5	7	5	149822.95586	203045.9935	
Q9W3T9	GM01152p	45.38	9	16	9	750135.3588	1001655.1664	
Q9W3U9	CG14434-PA	32.62	6	13	0	233508.17607	268380.7129	
Q9W3V2	FI19713p1	4.82	4	4	4	36415.061	41473.350999999995	
Q9W3V3	E3 ubiquitin-protein ligase ZNRF1	8.25	2	3	2	107041.9418	19918.5935	
Q9W3W4	5-demethoxyubiquinone hydroxylase, mitochondrial	11.87	3	4	3	37928.1126	157336.1487	
Q9W3X7	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8, mitochondrial	56.57	10	60	10	9088579.4454	10386607.0981	
Q9W3X8	RH42690p	10.73	4	5	4	42624.87707	43774.581	
Q9W3Y3	Calcyclin-binding protein	47.83	11	20	11	591061.1205	819069.36675	
Q9W3Z4	GH18625p	3.75	1	1	1	980.1285	4072.4915	
Q9W402	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13	59.74	12	55	12	4065743.82329	5641847.357	
Q9W403	LD24968p	9.21	5	7	5	117731.1375	125164.05765	
Q9W404	GH10714p	31.03	9	12	8	166725.3133	189876.83213000002	
Q9W411	Uncharacterized protein, isoform A	9.4	2	3	2	45730.443	57981.8917	
Q9W414	Regulatory particle triple-A ATPase 4	34.01	13	26	8	585123.928	765977.9867	
Q9W425	Rabconnectin-3A	1.34	5	5	5	28659.264240000004	31042.075230000002	
Q9W457	Serine hydroxymethyltransferase	36.69	23	69	0	3959358.4777	4857574.7957	
Q9W461	LD23868p	18.22	7	8	7	101739.94183	152114.8993	
Q9W482	Lin-52, isoform A	33.12	4	11	4	119744.12530000001	165767.7953	
Q9W483	GH18971p	5.79	2	3	2	43913.825500000006	49214.222	
Q9W486	LD13361p	5.27	3	3	0	28424.3534	38800.295	
Q9W499	Large ribosomal subunit protein uL29	17.89	3	6	3	294439.331	413537.283	
Q9W4A0	GH11193p	19.8	4	5	4	187749.059	256258.276	
Q9W4A6	Otopetrin-like a, isoform A	9.28	7	8	3	209252.6661	245837.2181	
Q9W4C2	lysozyme	17.11	3	3	3	91524.553	138657.414	
Q9W4I3	Large ribosomal subunit protein uL30m	40.56	8	10	8	290857.3825	326984.0536	
Q9W4J7	Uncharacterized protein	13.82	4	5	4	21866.3211	23260.3808	
Q9W4K0	CHOp24, isoform A	42.79	8	31	8	1568953.9146	2305745.57054	
Q9W4N8	LD30122p	55.76	15	77	0	8308269.79529	9672232.78267	
Q9W4U2	RH09070p	41.37	8	24	8	1589774.89504	1972903.36354	
Q9W4W4	RING-type E3 ubiquitin transferase	3.04	2	2	2	9590.8985	15293.3953	
Q9W4W5	RE47284p	11.15	4	4	4	153210.9903	187656.279	
Q9W4W8	Paraplegin, isoform A	18.07	15	21	15	300488.60464	324882.35187	
Q9W4Y1	aralkylamine N-acetyltransferase	32.46	7	13	7	485992.8342	643685.9349999999	
Q9W4Z1	EG:BACH48C10.5 protein	2.59	2	2	0	37718.737	39670.762	
Q9W4Z2	Large ribosomal subunit protein uL14m	21.74	3	3	3	13489.865849999998	13123.1274	
Q9W503	RH61816p	38.61	11	14	11	415119.9549	534099.792	
Q9W5B4	GH18858p	31.97	10	21	10	1152036.87776	1386545.6893	
Q9W5B5	Gamma-butyrobetaine dioxygenase	6.4	2	2	2	35289.135	34134.3635	
Q9W5E2	EG:115C2.8 protein	7.35	2	3	2	13342.5719	17741.0586	
Q9W5G7	EG:BACR37P7.8 protein	7.84	2	5	0	67631.0958	108036.5345	
Q9W5R5	Sarcolemmal membrane-associated protein	5.8	5	6	5	117514.53099999999	160863.616	
Q9W5W7	GH19483p	2.57	2	3	2	18510.467	19186.928499999998	
Q9W5W8	Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial	41.35	12	40	12	4394043.31063	5341831.6126	
Q9W5X0	LD21953p	26.87	6	25	1	124063.484	151833.7	
Q9XTL2	Jak pathway signal transduction adaptor molecule	9.58	6	10	6	271514.8936	323404.696	
Q9XYW6	E3 ubiquitin-protein ligase CHIP	35.29	9	12	9	105369.0822	172181.8716	
Q9XYZ9	Glutathione S transferase E12, isoform A	40.36	10	52	10	7711636.73021	9145980.4785	
Q9XZ19	Uncharacterized protein	20.24	5	7	5	86252.14097000001	140757.22156	
Q9XZ61	Ubiquitin carboxyl-terminal hydrolase	26.23	10	18	10	629183.0919	885717.8252	
Q9Y0Y5	Coatomer subunit epsilon	19.28	7	15	7	654915.429	735085.4815	
Q9Y112	BcDNA.GH10614	70.25	24	101	21	7304323.71019	9074526.70566	
Q9Y114	UBX domain-containing protein 4	35.21	22	29	22	557533.57675	677092.26438	
Q9Y119	BcDNA.GH08860	23.49	18	22	18	1182836.34443	1488627.4663	
Q9Y125	BcDNA.GH08312	31.27	32	108	2	14832840.08202	17674093.517950002	
Q9Y128	Ceramide transfer protein	5.66	4	4	2	18738.8897	21018.063739999998	
Q9Y136	Neprilysin-like 21	8.63	6	7	4	34563.8019	58521.728	
Q9Y143	BcDNA.GH05536	50.38	11	45	11	2524678.96124	3034476.3339	
Q9Y156	BcDNA.GH02976	31.45	9	14	9	201453.6375	345788.9105	
Q9Y162	vesicle-fusing ATPase	31.67	18	43	18	3055242.79527	3569848.13054	
Q9Y164	BcDNA.GH02439	54.35	18	81	0	6698589.77698	7366715.62443	
Q9Y165	E2 ubiquitin-conjugating enzyme	4.89	2	2	2	2993.1626	4067.4966	
Q9Y171	BcDNA.GH02220	4.54	2	4	2	140702.9148	181993.0479	
R9PY51	Uncharacterized protein	34.95	6	48	6	6420953.8151	8271572.3917	
X2J4C1	Synaptotagmin 1, isoform I	47.46	24	115	1	16579724.57186	19366695.3736	
X2J516	Trifunctional purine biosynthetic protein adenosine-3	5.99	9	12	0	242700.0281	303444.9499	
X2J979	Synaptotagmin 1, isoform H	48.2	24	114	1	398571.8687	489948.218	
X2JAT7	Fasciclin 3, isoform G	15.08	7	20	1	117927.5614	175369.99200000003	
X2JAZ3	mitogen-activated protein kinase kinase	17.3	7	7	1	114548.0695	203808.782	
X2JB48	ADP/ATP translocase	56.86	20	109	1	28781811.5192	32407946.3625	
X2JCY4	Stoned B, isoform H	21.51	19	33	1	615697.72272	781473.848	
X2JDJ5	Multiple edematous wings, isoform F	6.52	8	9	1	97300.37914	91141.64227	
X2JDM7	Guanine nucleotide-binding protein subunit gamma	25.63	13	141	0	30765376.5474	47468500.0852	
X2JEN5	Uncharacterized protein, isoform H	20.96	4	7	1	18410.516	27468.633	
X2JKC1	Lipid storage droplet-2, isoform E	46.87	14	29	0	19853.186	22277.054	
O46043	Poly(ADP-ribose) glycohydrolase	4.98	3	3	3	32567.172	20349.20846	
O76932	Serine/threonine-protein phosphatase 4 catalytic subunit	2.28	1	1	0	23391.428	61526.11	
P10674	Fasciclin-1	49.69	30	164	1	3054.6194	1009.6581	
P32865	G protein-coupled receptor kinase 1	1.43	1	1	0	4348.253	6642.3594	
Q08605	Transcription activator GAGA	1.2	1	1	0	44846.855	38117.504	
Q9V3H8	NTF2-related export protein	10.53	2	2	1	10705.749	10612.164	
Q9V770	Probable cytochrome P450 6a17	4.19	2	2	0	1563.6512	3029.6543	
Q9VES1	ADP-ribosylation factor-like protein 6-interacting protein 1	8.12	3	3	0	130841.432	116430.3095	
Q9VK68	PITH domain-containing protein CG6153	12.32	3	3	0	64496.209	65699.14199999999	
Q9VPD2	Cytosolic Fe-S cluster assembly factor Nubp2 homolog	3.46	1	1	1	7812.615	6398.307	
Q9VVW5	Dual specificity protein phosphatase Mpk3	1.95	1	1	0	3959.3765	2286.238	
Q9VWS2	Nucleoporin Nup35	6.95	3	3	3	21571.172	25402.9133	
Q9W568	Protein halfway	3.11	1	1	0	1919.9635	1901.7628	
Q9XZT1	Mediator of RNA polymerase II transcription subunit 18	4.61	1	1	1	4124.3115	4887.283	
A0A0B4JD15	Guanine nucleotide-binding protein subunit alpha	11.38	4	6	0	4047.483	3697.5544	
A0A0B4K7U4	Muscleblind, isoform H	5.68	5	8	0	91273.65639999999	124811.8291	
A0A0B4KFE3	Toutatis, isoform F	0.26	1	1	0	4453.2827	1871.5552	
A0A0B4KGN2	MICOS complex subunit MIC60	52.14	42	115	1	28086.32	37361.297	
A0ACD4DAB9	Bruchpilot, isoform R	54.49	113	340	0	106850.85	127873.91	
A1Z7M0	Space blanket	2.86	1	1	1	19732.727	19972.715	
A1ZA97	Carboxylic ester hydrolase	3.58	2	2	2	18629.8281	23684.988	
A8JNQ4	RNA-binding Fox protein 1, isoform I	6.41	4	6	0	217470.306	275071.4214	
E1JHJ9	Cytoplasmic linker protein 190, isoform M	34.29	53	96	1	17104.086	24922.688	
E1JIR4	Sodium/potassium-transporting ATPase subunit alpha	46.51	44	150	1	8999.0494	15361.437	
E1JJM0	FI20063p1	22.76	13	20	0	336725.29835	385982.21939000004	
E2QCF1	ATP-citrate synthase	11.14	11	15	1	4349.9375	4691.373	
E2QD26	Phosphopantothenoylcysteine synthetase, isoform C	4.83	2	2	0	14107.345	13983.617	
F0JAG6	Alpha-actinin, sarcomeric	57.75	51	192	1	10653.322	11818.739	
M9PEX2	Uncharacterized protein, isoform D	33.89	13	38	1	15411.959	12312.931	
M9PHI0	Hyperkinetic, isoform M	1.69	1	2	0	13069.5945	15214.103799999999	
Q0E8R1	FI07211p	34.57	13	35	0	240947.59	292380.53599999996	
Q6NLA3	V-type proton ATPase subunit a	9.15	7	10	0	173473.2775	207923.423	
Q7JWH6	RE61424p	5.65	2	2	2	7464.5474	10021.139	
Q7JXA2	LOBE	5.52	2	2	2	5458.8574	5247.7007	
Q7K1Q7	Ribosome assembly factor mrt4	5.86	2	3	2	152949.9886	157580.812	
Q7K1W4	Epoxide hydrolase	1.71	1	1	1	1694.507	2140.9521	
Q7KVW1	RE73736p	2.8	2	2	0	39026.049	46838.104	
Q7PLV6	FI02158p	0.85	1	2	1	2465.5325	2451.7174999999997	
Q8I062	GH23305p	83.33	21	152	1	39112.4	291967.5	
Q8I937	Ribosome biogenesis regulatory protein	5.16	2	2	2	30041.732799999998	41277.45	
Q8IPG9	Basigin, isoform A	48.68	14	69	1	4188.5796	9596.419	
Q8IRB4	Tumor protein p53 inducible nuclear protein, isoform C	6.59	2	2	0	12041.9964	11110.5522	
Q8MPN6	Serpin 4	27.18	9	11	0	9810.124	13851.385	
Q9I7N2	Nucleoporin NUP42	4.02	2	3	0	45203.7771	45489.7456	
Q9V3T2	Mitochondrial 2-oxodicarboxylate carrier	3.59	1	1	1	8349.661	6336.834	
Q9VCS2	Short-chain dehydrogenase/reductase 3	9.35	3	3	3	16808.8216	22329.17	
Q9VKC1	IP16805p	4.28	1	1	1	13837.773	15043.585	
Q9VM94	Homer, isoform B	49.62	17	57	1	16096.131	20171.19	
Q9VPY2	Phospholipase A2 activator protein, isoform A	1.14	1	1	1	31589.52	37628.67	
Q9VRT7	U6 snRNA-associated Sm-like protein LSm5	46.15	2	4	2	117353.44840000001	142606.2096	
Q9VSE8	UDP-glucuronic acid decarboxylase 1	2.04	1	1	1	31751.752	52600.29	
Q9VTE1	Immediate early response 3-interacting protein 1	26.25	2	2	2	32477.406000000003	30145.380999999998	
Q9VTW6	U6 snRNA-associated Sm-like protein LSm2	23.16	3	4	3	241026.9054	329080.3384	
Q9VTY1	LD40136p	5.69	2	2	2	29022.5064	43105.0153	
Q9VVU6	Pre-mRNA-processing factor 6	1.29	1	1	1	2099.374	6107.3115	
Q9VY48	Large ribosomal subunit protein mL38	7.21	3	3	3	11167.386129999999	12573.848999999998	
Q9W2N5	GH10162p	3.47	2	2	2	37226.2953	37938.873600000006	
Q9W362	La-related protein 7	1.85	1	1	1	1662.9598	2382.1877	
Q9W525	LD08195p	3.8	2	2	1	30125.173	39933.252	
P0C919	Molybdopterin synthase sulfur carrier subunit	23.33	2	2	2	28297.9544	29082.214	
Q9XYN7	Proteasome subunit beta type-3	15.12	3	3	3	32849.987	29345.11	
A0A0B4KGW5	Uncharacterized protein, isoform C	19.15	1	2	0	9909.5393	14508.8298	
A0A0B4LHR2	Uncharacterized protein, isoform F	10.18	6	6	0	23728.527	17115.547	
A0A6M3Q6Z1	Stambha A, isoform F	2.05	2	2	0	31439.225000000002	32520.8992	
A8E6R2	Alanine--glyoxylate aminotransferase 2, mitochondrial	3.09	2	2	0	17344.8667	21637.369599999998	
B7YZX9	Uncharacterized protein, isoform B	19.17	3	4	1	56823.126399999994	87213.926	
E1JJ83	Os-C, isoform B	16.34	2	2	1	649.5719	0.0	
M9MRG5	Taiman, isoform F	0.94	2	2	0	47940.091	35593.762	
M9PCB7	Trailer hitch, isoform G	33.75	14	27	0	255537.23072	318608.70797	
M9PG97	Female sterile (2) ltoPP43, isoform C	7.63	2	2	0	13519.261	12274.173	
O46231	FI18705p1	65.94	22	77	1	134341.52	146450.22	
Q6IDE2	GH07226p	2.0	1	1	1	12218.469	17974.922	
Q7JVH0	Splicing factor YJU2	4.8	1	1	1	5678.7334	5826.0044	
Q7JVK1	Large ribosomal subunit protein uL18m	11.83	2	2	2	7111.6152999999995	11206.821800000002	
Q7K527	Tetraspanin	4.61	1	1	1	5601.1685	6174.0103	
Q7KUV4	Uncharacterized protein, isoform A	16.67	1	1	1	400080.1	458097.16	
Q8IQ80	GH06117p	2.97	2	2	0	123966.037	171086.9706	
Q9VCT6	Uncharacterized protein	2.58	1	3	1	65776.0187	54702.54913	
Q9VHW5	LD38634p	17.32	2	3	2	29719.009700000002	30884.5357	
Q9VIZ1	Dynactin subunit 6	8.11	1	2	1	62697.312	66741.075	
Q9VJ44	propanoyl-CoA C-acyltransferase	22.36	8	23	1	8206.096	16705.227	
Q9VVG5	RH19679p	14.44	1	3	1	711229.1417	834017.8678000001	
P09956	Regulatory protein zeste	2.96	2	2	0	2907.6367	5073.988	
Q7K4H4	Bifunctional lysine-specific demethylase and histidyl-hydroxylase NO66	1.53	1	1	0	6148.8047	5614.371	
Q7KNS3	Lissencephaly-1 homolog	1.7	1	1	0	15032.392	23454.795	
Q8IN78	Mitochondrial import inner membrane translocase subunit Tim22	3.59	1	1	1	9890.688	15524.0	
Q9VMV6	Thioredoxin reductase-like selenoprotein T homolog CG3887	4.55	1	1	0	35692.875	47720.754	
Q9VPR7	UPAR/Ly6 domain-containing protein cold	9.15	1	1	1	11760.647	21056.885	
A0A0B4K838	Guanine nucleotide-binding protein subunit gamma	10.61	1	1	1	59031.95	77354.945	
B7Z0L1	Fasciclin 1, isoform E	50.48	29	163	0	12779020.49506	15205042.08375	
C1C3E7	MIP09364p	61.25	22	85	1	2767.2874	2890.2874	
E1JH70	Kank, isoform E	2.57	2	2	0	5660.638849999999	7433.00334	
Q7K231	RING-type E3 ubiquitin transferase	3.87	2	3	2	1977.04154	3624.389	
Q7YZ93	Uncharacterized protein, isoform B	4.31	2	2	0	16934.12	21561.393	
Q8IQH6	Nebulosa, isoform A	2.76	1	1	0	4744.686	4711.62	
Q8IRM1	Uncharacterized protein, isoform E	20.86	4	7	1	957.94727	1705.5537	
Q9VBS0	CHK domain ov2	4.89	2	2	2	21932.088	25513.835	
Q9VCH9	LD07883p	8.66	2	2	2	63979.7253	81514.265	
Q9VDJ8	Cuticular protein 92F	2.89	1	3	1	24890.7682	20320.754849999998	
Q9VFB5	DNA-directed RNA polymerase II subunit RPB7	11.56	2	2	2	18610.438	14552.068	
Q9VID7	Lethal (2) k14505, isoform A	2.87	1	1	1	6523.6665	7358.561	
Q9VL69	Translocon-associated protein subunit gamma	10.0	2	4	2	94391.4965	133221.2828	
Q9VLX9	Uncharacterized protein, isoform B	20.93	1	2	1	303230.52	269069.51	
Q9VMY3	FI19613p1	1.5	1	1	1	6790.0176	7687.964	
Q9VND4	Vacuolar ATPase assembly protein VMA22	14.84	2	2	2	8837.9633	12071.054	
Q9VS80	FI17864p1	2.34	1	1	1	5368.865	6470.2397	
Q9VWE8	Actin-related protein 10, isoform A	2.12	1	1	1	2347.7131	1810.0529	
Q9VZ69	IGF-II mRNA-binding protein	21.38	12	17	0	16653.379	29227.205	
Q9VZF0	LD44732p	7.73	2	2	2	19863.082000000002	20320.0514	
Q9VZX7	Autophagy-related protein 2	0.58	1	1	1	11284.739	11489.992	
Q9VFR1	Protein Abitram	14.95	2	2	2	2400.05324	3393.1836999999996	
A0A0B4K6A2	Glial cell line-derived neurotrophic family receptor-like, isoform I	0.6	1	1	0	25785.36	26073.57	
A0A0B4K6E6	Uncharacterized protein, isoform C	13.21	1	4	0	1083862.7957000001	1125409.567	
A0A0B4KFS3	Thiamine pyrophosphokinase 1	4.73	1	1	0	27208.027	36902.223	
A0A0B4KHR2	BRCA1-associated protein	1.61	1	1	0	9623.92	12471.205	
A0A6F7R657	Widerborst, isoform H	19.04	13	26	1	5607.0054	7522.416	
D1YSG8	calcium/calmodulin-dependent protein kinase	38.61	21	43	1	96341.08759999998	143509.0965	
M9PCQ3	Protein phosphatase 1 regulatory subunit 12B	14.31	15	17	0	8300.2712	9475.597600000001	
M9PG37	Cytoplasmic linker protein 190, isoform R	30.92	49	88	1	16593.605	15730.608	
Q0KHQ1	GEO13361p1	24.44	2	2	2	92975.5768	109479.22015	
Q4QPR8	GEO10187p1	9.76	1	2	1	96482.66	122245.23000000001	
Q7KB18	Epoxide hydrolase	11.45	3	3	2	15285.1335	11979.545300000002	
Q8IPL4	Lethal (2) 05714, isoform B	6.64	2	3	0	59921.21399999999	41159.638000000006	
Q9V415	HMG-coA reductase degradation 3, isoform A	1.95	2	2	2	6534.4995	9325.4913	
Q9VV37	GEO13385p1	10.1	1	6	1	192564.295	250206.37	
Q9VVX6	BET1 homolog	9.4	1	1	1	63074.13	68998.89	
Q9W152	RH33060p	16.9	1	1	1	693.37067	1651.5973	
P48613	Protein tipE	3.98	2	2	2	11464.5561	12148.0578	
Q9VGW1	Cadherin-86C	1.24	2	2	0	5014.680560000001	10188.4392	
Q9VSC1	Signal recognition particle 9 kDa protein	10.39	1	3	1	143969.785	211276.8428	
A0A0B4K7H1	Hulk, isoform M	11.15	12	21	0	27710.283	46334.242	
A1ZBL9	MAP/microtubule affinity-regulating kinase 3	18.12	18	21	1	632.1251	0.0	
E1JGW3	Ion transport peptide, isoform E	8.33	1	4	0	206144.4946	368358.8088	
O76895	Arginase	7.69	2	2	2	4548.7834	6690.9676	
Q8SYL1	Glutamate-rich WD repeat-containing protein 1	5.48	2	2	2	39386.176	65031.207	
Q9VAI3	FI06539p	10.08	1	1	1	9641.598	14139.931	
Q9VB09	IP04131p	12.1	2	2	2	53736.273	72893.92300000001	
Q9VV18	Cuticle protein 16.5	8.24	1	2	1	180240.94300000003	220479.22999999998	
Q9VZN6	Lipase domain-containing protein	4.36	1	2	1	1541.87655	3514.9599	
Q9W1X6	GH06673p	8.33	2	2	2	12980.9555	20703.114	
Q9W5E7	LP07417p	11.4	1	2	1	19830.5816	23607.230000000003	
Q9VMP9	Glucosamine-6-phosphate deaminase	10.99	3	4	0	38420.6739	49883.205	
A0A0B4KGZ0	Methyl-CpG binding domain protein-like, isoform C	2.65	1	1	0	3028.3623	1935.9458	
A1ZAU6	FI05912p	1.83	1	1	0	2211.603	3194.7915	
Q0KI97	Protein FMC1 homolog	15.84	2	3	2	109506.2565	139978.828	
Q7K3Z8	GH01208p	2.35	1	2	1	16600.0844	21811.233	
Q9VAN8	FI15955p1	6.46	1	1	1	13277.388	15612.471	
Q9VLL4	FI23523p1	4.52	2	2	2	14185.722000000002	16043.054	
Q9VP66	Uncharacterized protein, isoform L	12.13	5	5	1	19501.393	24303.438	
Q9VT55	Uncharacterized protein, isoform N	6.42	8	12	0	29677.914200000003	34048.5237	
Q9W542	LD07342p	1.62	1	1	1	9941.252	14585.945	
Q9Y124	BcDNA.GH08385	2.68	1	1	1	1682.1521	959.8182	
Q7JZM8	Large ribosomal subunit protein mL41	16.27	2	2	2	77083.87299999999	95573.48700000001	
Q8IRU4	3',5'-cyclic-AMP phosphodiesterase, isoform F	22.96	12	20	1	1287.4586	1771.3757	
Q9VTT0	Semaphorin 5c	1.92	2	2	2	16777.414	16100.2237	
Q9XZT7	Transcription initiation factor TFIID subunit 10b	14.38	2	2	2	32168.576699999998	29754.0887	
A0A0B4LF27	Uncharacterized protein, isoform C	4.29	2	2	0	29988.023999999998	26999.9313	
A1Z840	Cdc2-related kinase	4.13	2	3	2	22540.184	57196.58	
G3JX30	Z band alternatively spliced PDZ-motif protein 52, isoform U	57.54	33	110	1	17205.768	12485.837	
Q9W3S4	LD46272p	3.11	1	1	1	4782.2227	6749.678	
A8JQX3	Nocturnin	1.87	1	1	1	3368.333	7807.6763	
Q9GYV5	NF-kappa-B essential modulator	21.71	6	6	1	13492.099	12839.22	
Q9VUL1	CTP synthase	1.59	1	1	0	26505.234	31477.635	
A0A0B4KI71	Microtubule-associated protein 205, isoform C	26.6	22	40	1	913.1255	1970.218	
A8JNN5	GTPase activating protein and centrosome-associated, isoform B	0.67	1	1	0	1583.6743	899.26337	
B7Z0Z7	Venom dipeptidyl peptidase 4	9.54	9	11	0	183858.85354	262301.52926000004	
M9MRH8	CCR4-NOT transcription complex subunit 4	0.94	1	1	0	807.95557	483.7134	
O76857	BCL7-like	13.64	2	2	2	45636.441999999995	52373.282	
Q7JY89	RE35124p	15.0	1	1	1	3327.535	4982.338	
Q9VAN1	Reelin domain-containing protein	12.5	2	2	2	47246.156	67468.762	
A8JUP7	Serine protease Hayan	2.2	2	3	2	44234.095	39299.452	
P07664	Serendipity locus protein delta	4.16	2	2	2	33160.677	40247.648	
Q9VGP0	D-aminoacyl-tRNA deacylase	9.49	2	2	2	92331.76999999999	122785.69	
Q9VUR7	Phosducin-like protein 1	6.88	2	2	2	4910.0500600000005	4037.42115	
L0MPR2	Unc-13, isoform F	0.41	1	1	0	932.8777	448.06793	
M9MS21	Uncharacterized protein, isoform A	2.77	1	4	0	250413.78650000002	494660.6636	
Q8IQU7	825-Oak	26.36	2	3	0	12685.4592	15847.7731	
Q9VGM4	LD28119p	6.76	2	2	2	3658.1753	3790.8320999999996	
M9MRD1	Muscle-specific protein 300 kDa	2.65	29	30	0	102388.2099	112869.00844	
P11996	Larval serum protein 1 beta chain	0.89	1	1	0	5664.3447	12937.7705	
Q9VS38	Mediator of RNA polymerase II transcription subunit 4	3.49	1	1	1	11222.431	11817.168	
Q7K0D3	CG12909 protein	3.2	1	1	1	18039.754	24135.285	
Q962I2	small monomeric GTPase	59.39	10	28	1	131065.01500000001	231853.82	
Q9VSK1	GH09510p	2.72	2	2	2	1955.052	693.4082	
P18930	NADH-ubiquinone oxidoreductase chain 3	9.4	1	2	1	220726.965	252240.37399999998	
A0A0B4KGQ7	Uncharacterized protein, isoform D	2.96	1	2	0	4715.75315	7048.349	
M9NDS8	Protein phosphatase 1 regulatory subunit 12B	12.05	14	16	0	444302.71997999994	610552.3837	
Q29R09	LD28546p	5.79	2	2	2	3094.8368	3154.81113	
Q8I0P8	Cuticular protein 65Av	10.81	1	2	1	3499.5593	4225.545	
Q8SXC0	GH10306p	6.03	2	2	2	26724.15248	41130.086	
Q8SXK2	Probable arginine--tRNA ligase, mitochondrial	3.7	2	2	2	1729.0012	938.8342	
Q9VDC9	protein O-GlcNAcase	5.2	3	3	3	964.1358	1734.12466	
Q9W0A9	GM02612p	3.06	1	1	1	3941.75	4806.065	
Q9VTU4	Eukaryotic translation initiation factor 3 subunit L	1.67	1	1	1	26492.453	34432.293	
Q9I7C6	Cuticular protein 65Ax1	28.43	2	4	2	600571.6516	267066.2456	
Q9VKW3	Activator 1 subunit 5	2.11	1	1	1	15099.013	19079.129	
Q9VT02	Chitin-binding type-2 domain-containing protein	9.25	1	1	1	8330.401	10797.99	
Q9VV29	GEO12576p1	9.68	1	2	0	112971.367	136925.90399999998	
P45884	Attacin-A	5.36	1	2	0	41936.4485	59192.130999999994	
A8JNC7	Dpr-interacting protein delta, isoform D	1.92	1	1	0	884.5511	0.0	
Q8INE8	type I protein arginine methyltransferase	2.32	1	1	0	1169.4873	2825.7605	
Q9VI70	GPN-loop GTPase 3	3.18	1	1	1	26069.725	31347.146	
Q9VV27	MIP11526p	15.25	2	2	2	41354.217000000004	42488.0	
O76324	Discs overgrown protein kinase	2.27	1	1	0	866.5488	1591.9164	
Q8MUJ1	Tumor necrosis factor family member eiger	2.41	1	1	1	28692.818	6371.955	
Q9VFL9	FI07901p	6.08	2	2	2	4599.511	4724.3719	
A0A0B4JCW7	TBC1 domain family member 30	0.66	2	2	0	1714.4019	927.02124	
A0A0B4LGV1	ER membrane protein complex subunit 1	1.87	2	2	0	32586.8606	34880.6025	
A1ZAX7	Uncharacterized protein	18.25	2	3	2	74677.1678	138592.54859999998	
Q9VEQ0	Xylulose kinase	1.99	1	1	1	868.08295	734.4768	
Q9W2Y4	RNA-binding protein NOB1	2.54	1	1	1	11649.548	15021.795	
Q94900	Glutamate-gated chloride channel	2.19	1	1	0	49902.992	75018.71	
A0A0B4KI11	Uncharacterized protein, isoform E	1.24	1	1	0	4763.8037	7066.4673	
Q2PDU0	GEO11169p1	9.84	1	1	1	8734.022	11839.28	
Q9VF46	GH25158p	7.34	2	3	2	30294.1113	35967.528000000006	
Q9VSD8	IP10160p	6.67	2	2	2	8628.8126	8938.4326	
Q9VV95	Uncharacterized protein, isoform B	11.02	1	1	1	31621.916	41727.582	
Q9VDT6	rRNA methyltransferase 2, mitochondrial	3.6	1	1	1	19836.49	30254.117	
Q9VC49	DNA-directed RNA polymerases I, II, and III subunit RPABC5	13.43	1	2	1	57950.593	69183.205	
Q9VYX7	Peptidoglycan-recognition protein SA	5.42	1	1	0	3606.4912	4004.3152	
Q9VGD0	Defective proboscis extension response 15, isoform A	1.36	1	1	1	45188.113	25279.008	
Q9VCE6	N(6)-adenosine-methyltransferase MT-A70-like protein	1.48	1	1	1	1605.2302	665.4351	
A8JNU1	adenylate cyclase	1.02	1	1	0	6795.05	7994.8145	
